Level 1 (map); unique palletes used: 14; unique colors used: 121
LEVEL PALETTES: 0,1,2,3,5,6,7,8,9,A,B,C,E,F
LEVEL COLORS: 000,035,040,046,050,060,064,086,090,0A7,0C9,0E0,110,111,146,257,340,345,368,430,431,433,435,440,450,455,456,479,533,540,544,554,556,560,566,567,58A,600,640,641,644,650,653,665,666,670,678,747,750,753,754,763,776,777,778,780,789,7EC,842,853,857,864,868,874,887,889,899,89C,900,940,974,975,985,986,990,998,A53,A64,A74,A75,A8A,A96,A97,AA0,AAA,ABC,AFD,B5A,B75,B87,BA7,C64,C75,C84,C85,C86,C95,CA8,CAC,CB8,CC0,CCA,D86,DA6,DB8,DE0,E70,E98,EA7,EC7,ED8,EEA,EEF,EF0,F85,FB9,FC4,FC8,FF9,FFA,FFF

Level 2 (map); unique palletes used: 14; unique colors used: 110
LEVEL PALETTES: 0,1,2,3,5,6,7,9,A,B,C,D,E,F
LEVEL COLORS: 000,035,040,046,050,060,064,086,090,0A7,0C9,0E0,110,111,146,257,340,345,368,430,431,433,440,450,455,456,479,533,540,544,554,556,560,566,567,58A,600,641,644,650,653,665,666,670,678,747,750,753,754,763,776,777,778,780,789,7EC,842,864,868,874,887,889,899,89C,900,940,974,975,985,986,990,998,A53,A74,A75,A8A,A96,A97,AA0,AAA,ABC,AFD,B87,BA7,C64,C84,C85,C86,C95,CA8,CAC,CB8,CC0,CCA,DA6,DB8,DE0,E70,EA7,EC7,ED8,EEA,EEF,EF0,F85,FC4,FC8,FF9,FFA,FFF

Level 3 (map); unique palletes used: 13; unique colors used: 109
LEVEL PALETTES: 1,2,3,5,6,7,8,9,A,C,D,E,F
LEVEL COLORS: 000,040,046,050,060,064,086,090,0A7,0C9,0E0,110,111,340,345,430,431,433,435,440,450,455,456,533,540,544,554,556,560,567,600,640,641,644,650,653,666,670,678,700,747,750,753,754,763,777,778,780,789,7EC,842,853,857,864,868,874,889,89C,900,940,974,975,985,986,990,998,A53,A64,A74,A8A,A96,A97,AA0,AAA,AFD,B5A,B75,B87,BA7,C64,C70,C75,C84,C85,C95,CA8,CAC,CB8,CC0,CCA,D86,D90,DA6,DB8,DD0,DE0,E70,E98,EC7,ED8,EEA,EEF,EF0,F85,FB9,FC4,FF9,FFA,FFF

Level 4 (map); unique palletes used: 14; unique colors used: 100
LEVEL PALETTES: 1,2,4,5,6,7,8,9,A,B,C,D,E,F
LEVEL COLORS: 000,035,040,046,050,064,086,0A7,0C9,110,111,146,257,340,345,430,431,433,435,440,450,456,520,533,540,560,566,567,640,641,650,665,666,670,678,700,730,750,753,763,776,780,789,7EC,842,853,857,864,874,887,899,89C,900,940,974,985,986,990,998,A53,A64,A74,A75,A96,A97,AA0,AAA,AFD,B50,B5A,B75,B87,BA7,C64,C70,C75,C84,C85,C86,CB8,CC0,CCA,D60,D86,D90,DA6,DB8,DD0,DE0,E70,E98,EA7,EC7,EEF,EF0,F80,FB9,FC8,FF9,FFA

Level 5 (map); unique palletes used: 16; unique colors used: 99
LEVEL PALETTES: 0,1,2,3,4,5,6,7,8,9,A,B,C,D,E,F
LEVEL COLORS: 000,035,040,046,110,111,340,345,430,433,435,440,450,455,456,520,533,540,544,554,556,560,566,567,600,640,641,644,650,665,666,670,678,730,747,750,753,754,763,776,778,789,842,853,864,868,874,887,889,899,89C,900,940,974,975,985,986,990,998,A53,A64,A74,A75,A8A,A96,A97,AAA,B50,B75,B87,BA7,C64,C75,C84,C85,C86,C95,CA8,CAC,CB8,CCA,D60,D86,DA6,DB8,DD0,E70,E98,EA7,EC7,EEA,EEF,F80,F85,FB9,FC4,FC8,FF9,FFA

Level 6 (map); unique palletes used: 12; unique colors used: 101
LEVEL PALETTES: 1,3,4,6,7,8,9,A,B,C,E,F
LEVEL COLORS: 000,035,040,046,050,060,064,086,090,0A7,0C9,0E0,110,111,146,257,340,345,430,433,435,440,456,520,540,554,560,566,567,640,641,644,650,665,666,678,700,730,747,750,753,754,763,776,777,789,7EC,842,853,864,868,874,887,89C,900,940,974,975,985,986,998,A53,A64,A74,A75,A8A,A96,A97,AAA,ABC,AFD,B50,B87,BA7,C64,C70,C75,C85,C86,C95,CA8,CAC,CB8,CCA,D60,D86,D90,DA6,DB8,DD0,E70,E98,EA7,EC7,ED8,F80,F85,FB9,FC8,FFA,FFF

Level 7 (map); unique palletes used: 14; unique colors used: 107
LEVEL PALETTES: 1,2,3,5,6,7,8,9,A,B,C,D,E,F
LEVEL COLORS: 000,035,046,060,090,0E0,110,111,146,257,340,345,368,430,431,433,435,450,455,456,479,533,540,544,556,560,566,567,58A,600,640,641,644,650,653,665,666,670,678,700,747,750,753,754,763,776,777,778,780,789,842,857,864,868,874,887,889,899,89C,900,940,974,975,985,986,990,998,A53,A74,A75,A8A,A96,A97,AAA,ABC,B5A,B75,B87,BA7,C64,C70,C84,C85,C86,C95,CA8,CAC,CB8,CC0,CCA,DA6,DB8,DD0,DE0,E70,EA7,EC7,ED8,EEA,EEF,EF0,F85,FC4,FC8,FF9,FFA,FFF

Level 8 (map); unique palletes used: 13; unique colors used: 98
LEVEL PALETTES: 1,4,5,6,7,8,9,A,B,C,D,E,F
LEVEL COLORS: 000,035,040,046,050,064,086,0A7,0C9,110,111,146,257,340,368,431,433,435,450,455,479,520,533,540,554,560,566,567,58A,600,640,641,650,665,666,670,678,700,730,750,753,754,763,776,780,789,7EC,842,853,857,864,874,887,899,89C,900,940,974,985,986,990,998,A53,A64,A74,A75,A96,A97,AA0,AAA,ABC,AFD,B50,B5A,B75,B87,BA7,C64,C75,C85,C86,CB8,CC0,CCA,D86,DA6,DB8,DE0,E70,E98,EA7,EC7,EF0,F85,FB9,FC8,FF9,FFA

TILES:
Row 1: 
  000    TILE 0x0210; PAL: F;     ; Colors: 4 - 111,431,533,641
  042    TILE 0x0308; PAL: 0;     ; Colors: 1 - 000
  043    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  044    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  045    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  046    TILE 0x0301; PAL: 0;     ; Colors: 1 - 000
  047    TILE 0x0309; PAL: 0;     ; Colors: 1 - 000
  048    TILE 0x0379; PAL: C; (FL); Colors: 10 - 000,440,665,776,789,887,899,89C,998,AAA
  049    TILE 0x0378; PAL: C; (FL); Colors: 5 - 665,776,887,998,AAA
  050    TILE 0x0300; PAL: 6;     ; Colors: 5 - 345,456,567,678,789
  051    TILE 0x0301; PAL: 0;     ; Colors: 1 - 000
  052    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  053    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  054    TILE 0x0301; PAL: 0;     ; Colors: 1 - 000
  055    TILE 0x0311; PAL: 0;     ; Colors: 1 - 000
  056    TILE 0x0337; PAL: 0;     ; Colors: 1 - 000
  057    TILE 0x033F; PAL: 0;     ; Colors: 1 - 000
  058    TILE 0x0310; PAL: 0;     ; Colors: 1 - 000
  059    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  060    TILE 0x0301; PAL: 0;     ; Colors: 1 - 000
  061    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  062    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  063    TILE 0x0311; PAL: 0;     ; Colors: 1 - 000
  064    TILE 0x0371; PAL: C; (FL); Colors: 10 - 000,440,665,776,789,887,899,89C,998,AAA
  065    TILE 0x0370; PAL: C; (FL); Colors: 5 - 665,776,887,998,AAA
  066    TILE 0x0300; PAL: 6;     ; Colors: 5 - 345,456,567,678,789
  067    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  068    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  069    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  070    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  071    TILE 0x0309; PAL: 0;     ; Colors: 1 - 000
  072    TILE 0x0337; PAL: 0;     ; Colors: 1 - 000
  073    TILE 0x033F; PAL: 0;     ; Colors: 1 - 000
  074    TILE 0x0308; PAL: 0;     ; Colors: 1 - 000
  075    TILE 0x0301; PAL: 0;     ; Colors: 1 - 000
  076    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  077    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  078    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  079    TILE 0x0309; PAL: 0;     ; Colors: 1 - 000
  080    TILE 0x0379; PAL: C; (FL); Colors: 10 - 000,440,665,776,789,887,899,89C,998,AAA
  081    TILE 0x0378; PAL: C; (FL); Colors: 5 - 665,776,887,998,AAA
  082    TILE 0x0300; PAL: 6;     ; Colors: 5 - 345,456,567,678,789
  083    TILE 0x0301; PAL: 0;     ; Colors: 1 - 000
  084    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  085    TILE 0x0301; PAL: 0;     ; Colors: 1 - 000
  086    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  087    TILE 0x0311; PAL: 0;     ; Colors: 1 - 000
  088    TILE 0x0337; PAL: 0;     ; Colors: 1 - 000
  089    TILE 0x033F; PAL: 0;     ; Colors: 1 - 000
  090    TILE 0x0310; PAL: 0;     ; Colors: 1 - 000
  091    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  092    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  093    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  094    TILE 0x0302; PAL: 6;     ; Colors: 7 - 456,567,678,789,C86,EA7,FC8
  095    TILE 0x0311; PAL: 0;     ; Colors: 1 - 000
  096    TILE 0x0371; PAL: C; (FL); Colors: 10 - 000,440,665,776,789,887,899,89C,998,AAA
  097    TILE 0x0370; PAL: C; (FL); Colors: 5 - 665,776,887,998,AAA
  098    TILE 0x0300; PAL: 6;     ; Colors: 5 - 345,456,567,678,789
  099    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  100    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  101    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  102    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  103    TILE 0x0309; PAL: 0;     ; Colors: 1 - 000
  104    TILE 0x0337; PAL: 0;     ; Colors: 1 - 000
  105    TILE 0x033F; PAL: 0;     ; Colors: 1 - 000
  106    TILE 0x0308; PAL: 0;     ; Colors: 1 - 000
  107    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  108    TILE 0x0301; PAL: 0;     ; Colors: 1 - 000
  109    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  110    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  111    TILE 0x0309; PAL: 0;     ; Colors: 1 - 000
  112    TILE 0x031F; PAL: D; (FL); Colors: 1 - 000
  113    TILE 0x031F; PAL: 6; (FL); Colors: 1 - 000
  114    TILE 0x031F; PAL: 6;     ; Colors: 1 - 000
  115    TILE 0x031F; PAL: 0;     ; Colors: 1 - 110
  116    TILE 0x031F; PAL: 0;     ; Colors: 1 - 110
  117    TILE 0x031F; PAL: 0;     ; Colors: 1 - 110
  118    TILE 0x031F; PAL: 6;     ; Colors: 1 - 000
  119    TILE 0x031F; PAL: 0;     ; Colors: 1 - 110
  120    TILE 0x031F; PAL: 0;     ; Colors: 1 - 110
  121    TILE 0x031F; PAL: 0;     ; Colors: 1 - 110
  122    TILE 0x031F; PAL: 0;     ; Colors: 1 - 110
  123    TILE 0x031F; PAL: 6;     ; Colors: 1 - 000
  124    TILE 0x031F; PAL: 0;     ; Colors: 1 - 110
  125    TILE 0x031F; PAL: 0;     ; Colors: 1 - 110
  126    TILE 0x031F; PAL: 0;     ; Colors: 1 - 110
  127    TILE 0x031F; PAL: 0;     ; Colors: 1 - 110

Row 59: 
  000    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  001    TILE 0x0312; PAL: 0;     ; Colors: 1 - 000
  002    TILE 0x0313; PAL: 0;     ; Colors: 1 - 000
  003    TILE 0x0314; PAL: 0;     ; Colors: 1 - 000
  004    TILE 0x0315; PAL: 0;     ; Colors: 1 - 000
  005    TILE 0x0317; PAL: 0;     ; Colors: 1 - 000
  006    TILE 0x0340; PAL: 6;     ; Colors: 7 - 046,345,456,567,753,864,A75
  007    TILE 0x0341; PAL: 6;     ; Colors: 7 - 046,345,456,567,678,753,789
  008    TILE 0x0342; PAL: 6;     ; Colors: 5 - 046,456,567,678,789
  009    TILE 0x0342; PAL: 6;     ; Colors: 5 - 046,456,567,678,789
  010    TILE 0x0343; PAL: 6;     ; Colors: 5 - 046,456,567,678,789
  011    TILE 0x0344; PAL: 6;     ; Colors: 7 - 046,345,567,678,753,789,864
  012    TILE 0x0317; PAL: 0;     ; Colors: 1 - 000
  013    TILE 0x0312; PAL: 0;     ; Colors: 1 - 000
  014    TILE 0x0313; PAL: 0;     ; Colors: 1 - 000
  015    TILE 0x0314; PAL: 0;     ; Colors: 1 - 000
  016    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  017    TILE 0x0304; PAL: 0;     ; Colors: 1 - 000
  018    TILE 0x0305; PAL: 0;     ; Colors: 1 - 000
  019    TILE 0x0306; PAL: 0;     ; Colors: 1 - 000
  020    TILE 0x0307; PAL: 0;     ; Colors: 1 - 000
  021    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  022    TILE 0x0348; PAL: 3;     ; Colors: 10 - 111,747,754,868,975,A8A,AAA,B87,CA8,CAC
  023    TILE 0x0349; PAL: 2;     ; Colors: 8 - 544,556,754,778,889,AAA,C84,EEF
  024    TILE 0x034A; PAL: 2;     ; Colors: 3 - AAA,C84,EEF
  025    TILE 0x034A; PAL: 2;     ; Colors: 3 - AAA,C84,EEF
  026    TILE 0x034B; PAL: 2;     ; Colors: 6 - 778,889,974,AAA,C84,EEF
  027    TILE 0x034C; PAL: 2;     ; Colors: 14 - 111,544,556,754,778,889,974,975,AAA,C84,CA8,EEA,EEF,FC4
  028    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  029    TILE 0x0304; PAL: 0;     ; Colors: 1 - 000
  030    TILE 0x0305; PAL: 0;     ; Colors: 1 - 000
  031    TILE 0x0306; PAL: 0;     ; Colors: 1 - 000
  032    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  033    TILE 0x0320; PAL: 0;     ; Colors: 1 - 000
  034    TILE 0x0321; PAL: 0;     ; Colors: 1 - 000
  035    TILE 0x0322; PAL: 0;     ; Colors: 1 - 000
  036    TILE 0x0323; PAL: 0;     ; Colors: 1 - 000
  037    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  038    TILE 0x0350; PAL: 3;     ; Colors: 9 - 111,747,754,868,975,A8A,AAA,B87,CAC
  039    TILE 0x0351; PAL: 2;     ; Colors: 4 - 778,889,AAA,EEF
  040    TILE 0x0352; PAL: 2;     ; Colors: 4 - 889,AAA,C84,EEF
  041    TILE 0x0352; PAL: 2;     ; Colors: 4 - 889,AAA,C84,EEF
  042    TILE 0x0353; PAL: 2;     ; Colors: 5 - 889,974,AAA,C84,EEF
  043    TILE 0x0354; PAL: 2;     ; Colors: 13 - 111,544,556,754,778,889,975,AAA,C84,CA8,EEA,EEF,FC4
  044    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  045    TILE 0x0320; PAL: 0;     ; Colors: 1 - 000
  046    TILE 0x0321; PAL: 0;     ; Colors: 1 - 000
  047    TILE 0x0322; PAL: 0;     ; Colors: 1 - 000
  048    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  049    TILE 0x0328; PAL: 0;     ; Colors: 1 - 000
  050    TILE 0x0329; PAL: 0;     ; Colors: 1 - 000
  051    TILE 0x032A; PAL: 0;     ; Colors: 1 - 000
  052    TILE 0x032B; PAL: 0;     ; Colors: 1 - 000
  053    TILE 0x032C; PAL: 0;     ; Colors: 1 - 000
  054    TILE 0x0358; PAL: 3;     ; Colors: 8 - 111,747,754,975,A8A,AAA,B87,CA8
  055    TILE 0x0359; PAL: 2;     ; Colors: 4 - 778,889,AAA,EEF
  056    TILE 0x035A; PAL: 2;     ; Colors: 3 - AAA,C84,EEF
  057    TILE 0x035A; PAL: 2;     ; Colors: 3 - AAA,C84,EEF
  058    TILE 0x035B; PAL: 2;     ; Colors: 5 - 889,974,AAA,C84,EEF
  059    TILE 0x035C; PAL: 2;     ; Colors: 10 - 111,544,556,754,778,889,975,CA8,EEA,FC4
  060    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  061    TILE 0x0328; PAL: 0;     ; Colors: 1 - 000
  062    TILE 0x0329; PAL: 0;     ; Colors: 1 - 000
  063    TILE 0x032A; PAL: 0;     ; Colors: 1 - 000
  064    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  065    TILE 0x0363; PAL: 0;     ; Colors: 1 - 000
  066    TILE 0x0364; PAL: 0;     ; Colors: 1 - 000
  067    TILE 0x0365; PAL: 0;     ; Colors: 1 - 000
  068    TILE 0x0364; PAL: 0;     ; Colors: 1 - 000
  069    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  070    TILE 0x0358; PAL: 3;     ; Colors: 8 - 111,747,754,975,A8A,AAA,B87,CA8
  071    TILE 0x0359; PAL: 2;     ; Colors: 4 - 778,889,AAA,EEF
  072    TILE 0x0352; PAL: 2;     ; Colors: 4 - 889,AAA,C84,EEF
  073    TILE 0x0352; PAL: 2;     ; Colors: 4 - 889,AAA,C84,EEF
  074    TILE 0x035B; PAL: 2;     ; Colors: 5 - 889,974,AAA,C84,EEF
  075    TILE 0x035C; PAL: 2;     ; Colors: 10 - 111,544,556,754,778,889,975,CA8,EEA,FC4
  076    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  077    TILE 0x0363; PAL: 0;     ; Colors: 1 - 000
  078    TILE 0x0364; PAL: 0;     ; Colors: 1 - 000
  079    TILE 0x0365; PAL: 0;     ; Colors: 1 - 000
  080    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  081    TILE 0x0373; PAL: 0;     ; Colors: 1 - 000
  082    TILE 0x0374; PAL: 0;     ; Colors: 1 - 000
  083    TILE 0x0375; PAL: 0;     ; Colors: 1 - 000
  084    TILE 0x0374; PAL: 0;     ; Colors: 1 - 000
  085    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  086    TILE 0x0358; PAL: 3;     ; Colors: 8 - 111,747,754,975,A8A,AAA,B87,CA8
  087    TILE 0x0359; PAL: 2;     ; Colors: 4 - 778,889,AAA,EEF
  088    TILE 0x035A; PAL: 2;     ; Colors: 3 - AAA,C84,EEF
  089    TILE 0x035A; PAL: 2;     ; Colors: 3 - AAA,C84,EEF
  090    TILE 0x035B; PAL: 2;     ; Colors: 5 - 889,974,AAA,C84,EEF
  091    TILE 0x035C; PAL: 2;     ; Colors: 10 - 111,544,556,754,778,889,975,CA8,EEA,FC4
  092    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  093    TILE 0x0373; PAL: 0;     ; Colors: 1 - 000
  094    TILE 0x0374; PAL: 0;     ; Colors: 1 - 000
  095    TILE 0x0375; PAL: 0;     ; Colors: 1 - 000
  096    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  097    TILE 0x037B; PAL: 0;     ; Colors: 1 - 000
  098    TILE 0x037C; PAL: 0;     ; Colors: 1 - 000
  099    TILE 0x037D; PAL: 0;     ; Colors: 1 - 000
  100    TILE 0x037C; PAL: 0;     ; Colors: 1 - 000
  101    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  102    TILE 0x0358; PAL: 3;     ; Colors: 8 - 111,747,754,975,A8A,AAA,B87,CA8
  103    TILE 0x0359; PAL: 2;     ; Colors: 4 - 778,889,AAA,EEF
  104    TILE 0x035A; PAL: 2;     ; Colors: 3 - AAA,C84,EEF
  105    TILE 0x035A; PAL: 2;     ; Colors: 3 - AAA,C84,EEF
  106    TILE 0x035B; PAL: 2;     ; Colors: 5 - 889,974,AAA,C84,EEF
  107    TILE 0x035C; PAL: 2;     ; Colors: 10 - 111,544,556,754,778,889,975,CA8,EEA,FC4
  108    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  109    TILE 0x037B; PAL: 0;     ; Colors: 1 - 000
  110    TILE 0x037C; PAL: 0;     ; Colors: 1 - 000
  111    TILE 0x037D; PAL: 0;     ; Colors: 1 - 000
  112    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  113    TILE 0x0338; PAL: 0;     ; Colors: 1 - 000
  114    TILE 0x0339; PAL: 0;     ; Colors: 1 - 000
  115    TILE 0x033A; PAL: 0;     ; Colors: 1 - 000
  116    TILE 0x033B; PAL: 0;     ; Colors: 1 - 000
  117    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  118    TILE 0x0358; PAL: 3;     ; Colors: 8 - 111,747,754,975,A8A,AAA,B87,CA8
  119    TILE 0x0359; PAL: 2;     ; Colors: 4 - 778,889,AAA,EEF
  120    TILE 0x0352; PAL: 2;     ; Colors: 4 - 889,AAA,C84,EEF
  121    TILE 0x0352; PAL: 2;     ; Colors: 4 - 889,AAA,C84,EEF
  122    TILE 0x035B; PAL: 2;     ; Colors: 5 - 889,974,AAA,C84,EEF
  123    TILE 0x035C; PAL: 2;     ; Colors: 10 - 111,544,556,754,778,889,975,CA8,EEA,FC4
  124    TILE 0x0319; PAL: 0;     ; Colors: 1 - 000
  125    TILE 0x0338; PAL: 0;     ; Colors: 1 - 000
  126    TILE 0x0339; PAL: 0;     ; Colors: 1 - 000
  127    TILE 0x033A; PAL: 0;     ; Colors: 1 - 000

Row 60: 
  000    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  001    TILE 0x0312; PAL: 0;     ; Colors: 1 - 000
  002    TILE 0x0313; PAL: 0;     ; Colors: 1 - 000
  003    TILE 0x0314; PAL: 0;     ; Colors: 1 - 000
  004    TILE 0x0315; PAL: 0;     ; Colors: 1 - 000
  005    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  006    TILE 0x0312; PAL: 0;     ; Colors: 1 - 000
  007    TILE 0x0313; PAL: 0;     ; Colors: 1 - 000
  008    TILE 0x0314; PAL: 0;     ; Colors: 1 - 000
  009    TILE 0x0313; PAL: 0;     ; Colors: 1 - 000
  010    TILE 0x0314; PAL: 0;     ; Colors: 1 - 000
  011    TILE 0x0315; PAL: 0;     ; Colors: 1 - 000
  012    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  013    TILE 0x0312; PAL: 0;     ; Colors: 1 - 000
  014    TILE 0x0313; PAL: 0;     ; Colors: 1 - 000
  015    TILE 0x0314; PAL: 0;     ; Colors: 1 - 000
  016    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  017    TILE 0x0304; PAL: 0;     ; Colors: 1 - 000
  018    TILE 0x0305; PAL: 0;     ; Colors: 1 - 000
  019    TILE 0x0306; PAL: 0;     ; Colors: 1 - 000
  020    TILE 0x0307; PAL: 0;     ; Colors: 1 - 000
  021    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  022    TILE 0x0304; PAL: 0;     ; Colors: 1 - 000
  023    TILE 0x0305; PAL: 0;     ; Colors: 1 - 000
  024    TILE 0x0306; PAL: 0;     ; Colors: 1 - 000
  025    TILE 0x0305; PAL: 0;     ; Colors: 1 - 000
  026    TILE 0x0306; PAL: 0;     ; Colors: 1 - 000
  027    TILE 0x0307; PAL: 0;     ; Colors: 1 - 000
  028    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  029    TILE 0x0304; PAL: 6;     ; Colors: 6 - 456,567,678,789,864,A75
  030    TILE 0x0305; PAL: 0;     ; Colors: 1 - 000
  031    TILE 0x0306; PAL: 0;     ; Colors: 1 - 000
  032    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  033    TILE 0x0308; PAL: 0;     ; Colors: 1 - 000
  034    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  035    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  036    TILE 0x0309; PAL: 0;     ; Colors: 1 - 000
  037    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  038    TILE 0x0308; PAL: 0;     ; Colors: 1 - 000
  039    TILE 0x0302; PAL: 6;     ; Colors: 7 - 456,567,678,789,C86,EA7,FC8
  040    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  041    TILE 0x0301; PAL: 0;     ; Colors: 1 - 000
  042    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  043    TILE 0x0309; PAL: 0;     ; Colors: 1 - 000
  044    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  045    TILE 0x0308; PAL: 0;     ; Colors: 1 - 000
  046    TILE 0x0301; PAL: 0;     ; Colors: 1 - 000
  047    TILE 0x0302; PAL: 6;     ; Colors: 7 - 456,567,678,789,C86,EA7,FC8
  048    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  049    TILE 0x0310; PAL: 0;     ; Colors: 1 - 000
  050    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  051    TILE 0x0301; PAL: 0;     ; Colors: 1 - 000
  052    TILE 0x0311; PAL: 0;     ; Colors: 1 - 000
  053    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  054    TILE 0x0310; PAL: 0;     ; Colors: 1 - 000
  055    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  056    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  057    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  058    TILE 0x0302; PAL: 6;     ; Colors: 7 - 456,567,678,789,C86,EA7,FC8
  059    TILE 0x0311; PAL: 0;     ; Colors: 1 - 000
  060    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  061    TILE 0x0310; PAL: 0;     ; Colors: 1 - 000
  062    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  063    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  064    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  065    TILE 0x0308; PAL: 0;     ; Colors: 1 - 000
  066    TILE 0x0302; PAL: 6;     ; Colors: 7 - 456,567,678,789,C86,EA7,FC8
  067    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  068    TILE 0x0309; PAL: 0;     ; Colors: 1 - 000
  069    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  070    TILE 0x0308; PAL: 0;     ; Colors: 1 - 000
  071    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  072    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  073    TILE 0x0301; PAL: 0;     ; Colors: 1 - 000
  074    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  075    TILE 0x0309; PAL: 0;     ; Colors: 1 - 000
  076    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  077    TILE 0x0308; PAL: 0;     ; Colors: 1 - 000
  078    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  079    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  080    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  081    TILE 0x0310; PAL: 0;     ; Colors: 1 - 000
  082    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  083    TILE 0x0301; PAL: 0;     ; Colors: 1 - 000
  084    TILE 0x0311; PAL: 0;     ; Colors: 1 - 000
  085    TILE 0x032F; PAL: 0;     ; Colors: 1 - 000
  086    TILE 0x0310; PAL: 0;     ; Colors: 1 - 000
  087    TILE 0x0302; PAL: 6;     ; Colors: 7 - 456,567,678,789,C86,EA7,FC8
  088    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  089    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
  090    TILE 0x0300; PAL: 0;     ; Colors: 1 - 000
